avelino/awesome-go	176504	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
github/gitignore	174614	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
twbs/bootstrap	174402	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
anomalyco/opencode	179418	OK	false	d_specs=0	r_specs=1	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
ollama/ollama	174972	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
yt-dlp/yt-dlp	173651	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
AUTOMATIC1111/stable-diffusion-webui	163903	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
521xueweihan/HelloGitHub	162898	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
jlevy/the-art-of-command-line	161435	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
f/prompts.chat	164424	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
microsoft/markitdown	159804	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
Snailclimb/JavaGuide	156648	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
airbnb/javascript	148087	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
anthropics/skills	155745	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
mattpocock/skills	147978	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=1	spec_md=0	has_docs=1
torvalds/linux	237697	OK	true	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=1	proposals=0	adr=0	spec_md=0	has_docs=0
flutter/flutter	177583	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
microsoft/vscode	186843	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
Genymobile/scrcpy	144454	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
x1xhlol/system-prompts-and-models-of-ai-tools	141233	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
huggingface/transformers	161968	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
ytdl-org/youtube-dl	140611	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
yangshun/tech-interview-handbook	140482	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
langflow-ai/langflow	150121	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
open-webui/open-webui	143196	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
firecrawl/firecrawl	139855	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
anthropics/claude-code	134662	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
labuladong/fucking-algorithm	134569	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
langchain-ai/langchain	140323	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
iptv-org/iptv	128788	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
clash-verge-rev/clash-verge-rev	128224	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
langgenius/dify	146729	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
microsoft/PowerToys	135599	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
ripienaar/free-for-dev	123973	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
excalidraw/excalidraw	126294	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
Chalarangelo/30-seconds-of-code	128221	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
tensorflow/tensorflow	195945	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=1	has_docs=0
golang/go	134964	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
Comfy-Org/ComfyUI	118497	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
justjavac/free-programming-books-zh_CN	117191	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
electron/electron	121795	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
krahets/hello-algo	127972	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
ggml-org/llama.cpp	118346	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
react/react-native	126107	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
shadcn-ui/ui	117556	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
garrytan/gstack	116939	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
msitarzewski/agency-agents	116139	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
Hack-with-Github/Awesome-Hacking	115150	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
github/spec-kit	115768	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=1	has_docs=1
Shubhamsaboo/awesome-llm-apps	115785	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
d3/d3	113136	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
vercel/next.js	140246	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
2dust/v2rayN	110026	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
mrdoob/three.js	113355	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
godotengine/godot	113176	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
GrowingGit/GitHub-Chinese-Top-Charts	108583	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
axios/axios	109119	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
farion1231/cc-switch	109351	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
kubernetes/kubernetes	123334	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
rustdesk/rustdesk	117100	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
fatedier/frp	107600	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
jaywcjlove/awesome-mac	106342	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
tauri-apps/tauri	108395	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
papers-we-love/papers-we-love	107364	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
microsoft/generative-ai-for-beginners	112343	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
deepseek-ai/DeepSeek-V3	103812	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
goldbergyoni/nodebestpractices	105378	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
google-gemini/gemini-cli	105591	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
openai/whisper	103715	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
immich-app/immich	104507	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
react/create-react-app	103319	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
microsoft/terminal	103729	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=1	has_docs=0
Anduin2017/HowToCook	100935	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
denoland/deno	107338	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
rust-lang/rust	114230	OK	true	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=1	proposals=1	adr=0	spec_md=0	has_docs=0
browser-use/browser-use	100922	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
nodejs/node	118009	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=1	adr=0	spec_md=0	has_docs=0
mtdvio/every-programmer-should-know	99962	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
neovim/neovim	100728	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
fastapi/fastapi	99682	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
nvbn/thefuck	97428	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
rasbt/LLMs-from-scratch	97961	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
ant-design/ant-design	98484	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
nextlevelbuilder/ui-ux-pro-max-skill	97018	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
florinpop17/app-ideas	95315	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
pytorch/pytorch	101069	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
tailwindlabs/tailwindcss	95745	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
supabase/supabase	104891	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
ruanyf/weekly	94606	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
angular/angular	100455	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
ryanmcdermott/clean-code-javascript	94456	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
hacksider/Deep-Live-Cam	94264	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
puppeteer/puppeteer	95254	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
VoltAgent/awesome-design-md	93739	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
nvm-sh/nvm	93958	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
microsoft/Web-Dev-For-Beginners	95916	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
harry0703/MoneyPrinterTurbo	93420	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
deepseek-ai/DeepSeek-R1	91982	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
microsoft/TypeScript	109410	OK	true	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
openai/codex	94024	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
iluwatar/java-design-patterns	94162	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
punkpeye/awesome-mcp-servers	89858	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
PanJiaChen/vue-element-admin	90256	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
TauricResearch/TradingAgents	89042	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
microsoft/playwright	91749	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
karpathy/autoresearch	88842	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
bitcoin/bitcoin	89560	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
mermaid-js/mermaid	88890	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
gin-gonic/gin	88760	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
mui/material-ui	98476	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
louislam/uptime-kuma	88489	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
ChatGPTNextWeb/NextChat	88317	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
opencv/opencv	89416	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
gohugoio/hugo	88749	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
3b1b/manim	87902	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
modelcontextprotocol/servers	87746	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
MunGell/awesome-for-beginners	86930	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
sherlock-project/sherlock	85619	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
astral-sh/uv	86825	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
django/django	88006	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
syncthing/syncthing	85836	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
zed-industries/zed	86036	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
laravel/laravel	84565	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
thedotmack/claude-mem	84646	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
localsend/localsend	84239	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
macrozheng/mall	83937	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
PaddlePaddle/PaddleOCR	84036	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
vllm-project/vllm	84524	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
ByteByteGoHq/system-design-101	83849	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
Stirling-Tools/Stirling-PDF	84686	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
realworld-apps/realworld	83668	OK	false	d_specs=0	r_specs=1	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
storybookjs/storybook	90452	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
sveltejs/svelte	87434	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
DopplerHQ/awesome-interview-questions	83295	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
animate-css/animate.css	82632	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
bregman-arie/devops-exercises	82949	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
Developer-Y/cs-video-courses	81968	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
infiniflow/ragflow	83719	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
tonsky/FiraCode	81791	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
junegunn/fzf	81246	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
mlabonne/llm-course	80423	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
microsoft/ML-For-Beginners	87411	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
fighting41love/funNLP	81475	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
oven-sh/bun	93474	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
anuraghazra/github-readme-stats	79766	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
vitejs/vite	81663	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=1
home-assistant/core	88006	OK	false	d_specs=0	r_specs=0	kiro=0	openspec=0	rfcs=0	proposals=0	adr=0	spec_md=0	has_docs=0
